source,target,model,row,true_label,baseline,ranking,advantage,sufficiency_gap
ids2018,ids2018,XGBoost,863548,1,median,signed_descending,0.01002363363901774,0.7308132253587245
ids2018,ids2018,XGBoost,863548,1,mean,absolute,0.0013622442881266277,0.9164812846730154
ids2018,ids2018,XGBoost,863548,1,mean,signed_descending,0.004798662662506103,0.9438526245454947
ids2018,ids2018,XGBoost,1247706,1,median,absolute,0.007503104209899902,0.915267933315287
ids2018,ids2018,XGBoost,1247706,1,median,signed_descending,0.007503104209899902,0.915267933315287
ids2018,ids2018,XGBoost,1247706,1,mean,absolute,0.007431832949320476,0.6262110122789939
ids2018,ids2018,XGBoost,1247706,1,mean,signed_descending,0.007431832949320476,0.6262110122789939
ids2018,ids2018,XGBoost,3202532,0,median,absolute,3.914038340250651e-06,0.00043898026148478185
ids2018,ids2018,XGBoost,3202532,0,median,signed_descending,-3.825823465983073e-05,0.00038384993871053066
ids2018,ids2018,XGBoost,3202532,0,mean,absolute,-0.0011332829793294272,0.00557466745376587
ids2018,ids2018,XGBoost,3202532,0,mean,signed_descending,0.0016581296920776367,0.0053942362467447914
ids2018,ids2018,XGBoost,3228906,0,median,absolute,-0.002749800682067871,-0.0006834387779235841
ids2018,ids2018,XGBoost,3228906,0,median,signed_descending,-0.0009121179580688478,-0.0026534914970397943
ids2018,ids2018,XGBoost,3228906,0,mean,absolute,-0.0035840272903442383,0.003975466887156169
ids2018,ids2018,XGBoost,3228906,0,mean,signed_descending,-0.002757219473520915,0.006177544593811035
ids2018,ids2018,XGBoost,5124375,0,median,absolute,0.0009798884391784668,0.02257032791773478
ids2018,ids2018,XGBoost,5124375,0,median,signed_descending,2.3611386617024732e-05,0.00023405949274698894
ids2018,ids2018,XGBoost,5124375,0,mean,absolute,0.001541709899902344,0.00520633856455485
ids2018,ids2018,XGBoost,5124375,0,mean,signed_descending,0.00019714832305908205,0.004205020268758138
ids2018,ids2018,XGBoost,5998673,1,median,absolute,0.04265043338139852,0.9130841309204697
ids2018,ids2018,XGBoost,5998673,1,median,signed_descending,0.04265043338139852,0.9130841309204697
ids2018,ids2018,XGBoost,5998673,1,mean,absolute,0.018543203671773274,0.6058066731939713
ids2018,ids2018,XGBoost,5998673,1,mean,signed_descending,0.018543203671773274,0.6058066731939713
ids2018,ids2018,XGBoost,6392601,0,median,absolute,-0.0014676491419474277,-0.0015189131100972495
ids2018,ids2018,XGBoost,6392601,0,median,signed_descending,-0.0016805807749430337,-0.001962021986643473
ids2018,ids2018,XGBoost,6392601,0,mean,absolute,-0.002310438950856527,0.008461264769236247
ids2018,ids2018,XGBoost,6392601,0,mean,signed_descending,-0.0020838379859924316,0.006599219640096028
ids2018,ids2018,XGBoost,8475280,1,median,absolute,0.3138486405213674,0.7132657583492498
ids2018,ids2018,XGBoost,8475280,1,median,signed_descending,0.3138486405213674,0.7132657583492498
ids2018,ids2018,XGBoost,8475280,1,mean,absolute,0.16052876710891725,0.5907034266740084
ids2018,ids2018,XGBoost,8475280,1,mean,signed_descending,0.16052876710891725,0.5907034266740084
ids2018,ids2018,XGBoost,8535025,1,median,absolute,0.015006160736083985,0.9034896653455992
ids2018,ids2018,XGBoost,8535025,1,median,signed_descending,0.015006160736083985,0.9034896653455992
ids2018,ids2018,XGBoost,8535025,1,mean,absolute,-0.04496602614720663,0.5925022099167109
ids2018,ids2018,XGBoost,8535025,1,mean,signed_descending,-0.04496602614720663,0.5925022099167109
ids2018,ids2018,XGBoost,8632909,1,median,absolute,0.012784322102864584,0.8908033867056172
ids2018,ids2018,XGBoost,8632909,1,median,signed_descending,0.012784322102864584,0.8908033867056172
ids2018,ids2018,XGBoost,8632909,1,mean,absolute,0.01133871873219808,0.5798759531229735
ids2018,ids2018,XGBoost,8632909,1,mean,signed_descending,0.01133871873219808,0.5798759531229735
ids2018,ids2018,XGBoost,9041050,1,median,absolute,0.016884525616963703,0.8247004951971273
ids2018,ids2018,XGBoost,9041050,1,median,signed_descending,0.016884525616963703,0.8247004951971273
ids2018,ids2018,XGBoost,9041050,1,mean,absolute,-0.028131965796152746,0.6063262784232696
ids2018,ids2018,XGBoost,9041050,1,mean,signed_descending,-0.028131965796152746,0.6063262784232696
ids2018,ids2018,XGBoost,9563273,0,median,absolute,-0.003573008378346761,-0.0008586645126342773
ids2018,ids2018,XGBoost,9563273,0,median,signed_descending,-0.002098504702250163,-0.0029125213623046875
ids2018,ids2018,XGBoost,9563273,0,mean,absolute,-0.005315915743509928,0.008444809913635254
ids2018,ids2018,XGBoost,9563273,0,mean,signed_descending,-0.004990418752034505,0.00628972053527832
ids2018,ids2018,XGBoost,9850776,0,median,absolute,-0.0024620532989501954,-0.0004265824953715006
ids2018,ids2018,XGBoost,9850776,0,median,signed_descending,-0.0006046136220296222,-0.0017159342765808107
ids2018,ids2018,XGBoost,9850776,0,mean,absolute,-0.0013871192932128906,0.0069539546966552734
ids2018,ids2018,XGBoost,9850776,0,mean,signed_descending,-0.0011576016743977864,0.007244328657786052
ids2018,ids2018,XGBoost,13843066,0,median,absolute,-0.0037943402926127116,-0.004852183659871419
ids2018,ids2018,XGBoost,13843066,0,median,signed_descending,-0.000931811332702637,-0.004962778091430664
ids2018,ids2018,XGBoost,13843066,0,mean,absolute,-0.003390642007191976,0.0020042181015014647
ids2018,ids2018,XGBoost,13843066,0,mean,signed_descending,-0.0029176235198974613,0.000995043913523356
ids2018,ids2018,XGBoost,15077162,0,median,absolute,-1.3864040374755859e-05,0.0005151589711507161
ids2018,ids2018,XGBoost,15077162,0,median,signed_descending,-4.6153863271077476e-05,0.0005869110425313313
ids2018,ids2018,XGBoost,15077162,0,mean,absolute,0.0002119143803914388,0.008779382705688477
ids2018,ids2018,XGBoost,15077162,0,mean,signed_descending,0.000592346986134847,0.007409032185872396
ids2018,ids2018,XGBoost,15680092,1,median,absolute,0.2998430192470551,0.4107609411080679
ids2018,ids2018,XGBoost,15680092,1,median,signed_descending,0.2998430192470551,0.4107609411080679
ids2018,ids2018,XGBoost,15680092,1,mean,absolute,0.07176275253295898,0.6791914721330007
ids2018,ids2018,XGBoost,15680092,1,mean,signed_descending,0.07176275253295898,0.6791914721330007
ids2018,ids2018,XGBoost,16435528,0,median,absolute,0.0003943443298339842,-0.0014675736427307128
ids2018,ids2018,XGBoost,16435528,0,median,signed_descending,0.0013712326685587568,-0.002153968811035156
ids2018,ids2018,XGBoost,16435528,0,mean,absolute,-0.0004241387049357097,0.005922857920328776
ids2018,ids2018,XGBoost,16435528,0,mean,signed_descending,-0.0005318045616149903,0.006899499893188477
ids2018,ids2018,XGBoost,16716642,1,median,absolute,0.05977399746576945,0.8894286491597692
ids2018,ids2018,XGBoost,16716642,1,median,signed_descending,0.05977399746576945,0.8894286491597692
ids2018,ids2018,XGBoost,16716642,1,mean,absolute,0.03579129378000895,0.5876442344238361
ids2018,ids2018,XGBoost,16716642,1,mean,signed_descending,0.03579129378000895,0.5876442344238361
unsw,unsw,DecisionTree,181574,0,median,absolute,0.0,0.0
unsw,unsw,DecisionTree,181574,0,median,signed_descending,0.0,0.0
unsw,unsw,DecisionTree,181574,0,mean,absolute,0.0,0.0
unsw,unsw,DecisionTree,181574,0,mean,signed_descending,0.0,0.0
unsw,unsw,DecisionTree,187230,0,median,absolute,0.0,0.0
unsw,unsw,DecisionTree,187230,0,median,signed_descending,0.0,0.0
unsw,unsw,DecisionTree,187230,0,mean,absolute,0.0,0.0
unsw,unsw,DecisionTree,187230,0,mean,signed_descending,0.0,0.0
unsw,unsw,DecisionTree,366286,0,median,absolute,0.0,0.0
unsw,unsw,DecisionTree,366286,0,median,signed_descending,0.0,0.0
unsw,unsw,DecisionTree,366286,0,mean,absolute,0.0,0.0
unsw,unsw,DecisionTree,366286,0,mean,signed_descending,0.0,0.0
unsw,unsw,DecisionTree,427982,0,median,absolute,0.0,0.0
unsw,unsw,DecisionTree,427982,0,median,signed_descending,0.0,0.0
unsw,unsw,DecisionTree,427982,0,mean,absolute,0.0,0.0
unsw,unsw,DecisionTree,427982,0,mean,signed_descending,0.0,0.0
unsw,unsw,DecisionTree,553221,0,median,absolute,0.0,0.0
unsw,unsw,DecisionTree,553221,0,median,signed_descending,0.0,0.0
unsw,unsw,DecisionTree,553221,0,mean,absolute,0.0,0.0
unsw,unsw,DecisionTree,553221,0,mean,signed_descending,0.0,0.0
unsw,unsw,DecisionTree,664579,0,median,absolute,0.0,0.0
unsw,unsw,DecisionTree,664579,0,median,signed_descending,0.0,0.0
unsw,unsw,DecisionTree,664579,0,mean,absolute,0.0,0.0
unsw,unsw,DecisionTree,664579,0,mean,signed_descending,0.0,0.0
unsw,unsw,DecisionTree,1028022,1,median,absolute,0.7999999999999999,0.20000000000000004
unsw,unsw,DecisionTree,1028022,1,median,signed_descending,0.7999999999999999,0.20000000000000004
unsw,unsw,DecisionTree,1028022,1,mean,absolute,1.0,0.0
unsw,unsw,DecisionTree,1028022,1,mean,signed_descending,1.0,0.0
unsw,unsw,DecisionTree,1048656,1,median,absolute,0.6666666666666666,0.20000000000000004
unsw,unsw,DecisionTree,1048656,1,median,signed_descending,0.6666666666666666,0.20000000000000004
unsw,unsw,DecisionTree,1048656,1,mean,absolute,0.9885324453032659,0.0
unsw,unsw,DecisionTree,1048656,1,mean,signed_descending,0.9885324453032659,0.0
unsw,unsw,DecisionTree,1058443,1,median,absolute,0.860602396416009,0.20000000000000004
unsw,unsw,DecisionTree,1058443,1,median,signed_descending,0.860602396416009,0.20000000000000004
unsw,unsw,DecisionTree,1058443,1,mean,absolute,0.9918075690969687,0.0
unsw,unsw,DecisionTree,1058443,1,mean,signed_descending,0.9918075690969687,0.0
unsw,unsw,DecisionTree,1104934,0,median,absolute,0.0,0.0
unsw,unsw,DecisionTree,1104934,0,median,signed_descending,0.0,0.0
unsw,unsw,DecisionTree,1104934,0,mean,absolute,0.0,0.0
unsw,unsw,DecisionTree,1104934,0,mean,signed_descending,0.0,0.0
unsw,unsw,DecisionTree,1236137,1,median,absolute,0.5957796448273845,0.20000000000000004
unsw,unsw,DecisionTree,1236137,1,median,signed_descending,0.5957796448273845,0.20000000000000004
unsw,unsw,DecisionTree,1236137,1,mean,absolute,0.9880497000862744,0.0
unsw,unsw,DecisionTree,1236137,1,mean,signed_descending,0.9880497000862744,0.0
unsw,unsw,DecisionTree,1245641,1,median,absolute,0.7818140000000001,0.3333333333333333
unsw,unsw,DecisionTree,1245641,1,median,signed_descending,0.7818140000000001,0.20000000000000004
unsw,unsw,DecisionTree,1245641,1,mean,absolute,0.8458826666666667,0.13333333333333333
unsw,unsw,DecisionTree,1245641,1,mean,signed_descending,0.8458826666666667,0.0
unsw,unsw,DecisionTree,1423118,1,median,absolute,0.5907263019943602,0.18012778998791465
unsw,unsw,DecisionTree,1423118,1,median,signed_descending,0.5907263019943602,0.18012778998791465
unsw,unsw,DecisionTree,1423118,1,mean,absolute,0.9841022319903318,-0.01987221001208539
unsw,unsw,DecisionTree,1423118,1,mean,signed_descending,0.9841022319903318,-0.01987221001208539
unsw,unsw,DecisionTree,1476691,1,median,absolute,0.6666666666666666,0.20000000000000004
unsw,unsw,DecisionTree,1476691,1,median,signed_descending,0.6666666666666666,0.20000000000000004
unsw,unsw,DecisionTree,1476691,1,mean,absolute,0.6666666666666666,0.0010640803261868855
unsw,unsw,DecisionTree,1476691,1,mean,signed_descending,0.6666666666666666,0.0010640803261868855
unsw,unsw,DecisionTree,1547898,1,median,absolute,0.9949567825903527,0.26162344925701936
unsw,unsw,DecisionTree,1547898,1,median,signed_descending,0.9949567825903527,0.26162344925701936
unsw,unsw,DecisionTree,1547898,1,mean,absolute,0.9949567825903527,-0.005043217409647305
unsw,unsw,DecisionTree,1547898,1,mean,signed_descending,0.9949567825903527,-0.005043217409647305
unsw,unsw,DecisionTree,1563527,0,median,absolute,0.0,0.0
unsw,unsw,DecisionTree,1563527,0,median,signed_descending,0.0,0.0
unsw,unsw,DecisionTree,1563527,0,mean,absolute,0.0,0.0
unsw,unsw,DecisionTree,1563527,0,mean,signed_descending,0.0,0.0
unsw,unsw,DecisionTree,1849062,1,median,absolute,1.0,0.20000000000000004
unsw,unsw,DecisionTree,1849062,1,median,signed_descending,1.0,0.20000000000000004
unsw,unsw,DecisionTree,1849062,1,mean,absolute,1.0,0.0
unsw,unsw,DecisionTree,1849062,1,mean,signed_descending,1.0,0.0
unsw,unsw,DecisionTree,1871037,0,median,absolute,0.0,0.0
unsw,unsw,DecisionTree,1871037,0,median,signed_descending,0.0,0.0
unsw,unsw,DecisionTree,1871037,0,mean,absolute,0.0,0.0
unsw,unsw,DecisionTree,1871037,0,mean,signed_descending,0.0,0.0
unsw,unsw,DecisionTree,1942006,1,median,absolute,0.6616655598012134,0.26825015000494373
unsw,unsw,DecisionTree,1942006,1,median,signed_descending,0.6616655598012134,0.26666666666666666
unsw,unsw,DecisionTree,1942006,1,mean,absolute,0.72833222646788,0.0
unsw,unsw,DecisionTree,1942006,1,mean,signed_descending,0.72833222646788,0.0
unsw,unsw,DecisionTree,1971157,0,median,absolute,0.0,0.0
unsw,unsw,DecisionTree,1971157,0,median,signed_descending,0.0,0.0
unsw,unsw,DecisionTree,1971157,0,mean,absolute,0.0,0.0
unsw,unsw,DecisionTree,1971157,0,mean,signed_descending,0.0,0.0
unsw,ids2018,DecisionTree,504154,1,median,absolute,0.0,0.0
unsw,ids2018,DecisionTree,504154,1,median,signed_descending,0.0,0.0
unsw,ids2018,DecisionTree,504154,1,mean,absolute,0.0,0.7333333333333334
unsw,ids2018,DecisionTree,504154,1,mean,signed_descending,0.4596474875296772,0.0
unsw,ids2018,DecisionTree,526672,0,median,absolute,0.0,0.0
unsw,ids2018,DecisionTree,526672,0,median,signed_descending,0.0,0.0
unsw,ids2018,DecisionTree,526672,0,mean,absolute,0.0,0.0
unsw,ids2018,DecisionTree,526672,0,mean,signed_descending,0.0,0.0
unsw,ids2018,DecisionTree,863548,1,median,absolute,0.6309866805143953,0.8604363825196298
unsw,ids2018,DecisionTree,863548,1,median,signed_descending,0.6309866805143953,0.8020554756998776
unsw,ids2018,DecisionTree,863548,1,mean,absolute,0.6309866805143953,0.26043638251962997
unsw,ids2018,DecisionTree,863548,1,mean,signed_descending,0.6309866805143953,-0.1312778576334557
unsw,ids2018,DecisionTree,1247706,1,median,absolute,0.0,0.0
unsw,ids2018,DecisionTree,1247706,1,median,signed_descending,0.583809068197523,0.0
unsw,ids2018,DecisionTree,1247706,1,mean,absolute,0.0,0.20000000000000004
unsw,ids2018,DecisionTree,1247706,1,mean,signed_descending,0.583809068197523,0.0
unsw,ids2018,DecisionTree,3202532,0,median,absolute,0.0,0.0
unsw,ids2018,DecisionTree,3202532,0,median,signed_descending,0.0,0.0
unsw,ids2018,DecisionTree,3202532,0,mean,absolute,0.0,0.20000000000000004
unsw,ids2018,DecisionTree,3202532,0,mean,signed_descending,1.0,0.0
unsw,ids2018,DecisionTree,3228906,0,median,absolute,0.0,0.0
unsw,ids2018,DecisionTree,3228906,0,median,signed_descending,0.0,0.0
unsw,ids2018,DecisionTree,3228906,0,mean,absolute,0.0,0.0
unsw,ids2018,DecisionTree,3228906,0,mean,signed_descending,0.0,0.0
unsw,ids2018,DecisionTree,5124375,0,median,absolute,0.0,0.0
unsw,ids2018,DecisionTree,5124375,0,median,signed_descending,0.0,0.0
unsw,ids2018,DecisionTree,5124375,0,mean,absolute,0.0,0.6
unsw,ids2018,DecisionTree,5124375,0,mean,signed_descending,0.5904990999703376,0.0
unsw,ids2018,DecisionTree,5998673,1,median,absolute,-0.1751427204592569,0.0
unsw,ids2018,DecisionTree,5998673,1,median,signed_descending,0.4086663477382661,0.0
unsw,ids2018,DecisionTree,5998673,1,mean,absolute,-0.1751427204592569,0.20000000000000004
unsw,ids2018,DecisionTree,5998673,1,mean,signed_descending,0.4086663477382661,0.0
unsw,ids2018,DecisionTree,6392601,0,median,absolute,0.0,0.0
unsw,ids2018,DecisionTree,6392601,0,median,signed_descending,0.0,0.0
unsw,ids2018,DecisionTree,6392601,0,mean,absolute,0.0,0.0
unsw,ids2018,DecisionTree,6392601,0,mean,signed_descending,0.0,0.0
unsw,ids2018,DecisionTree,8475280,1,median,absolute,0.0,0.0
unsw,ids2018,DecisionTree,8475280,1,median,signed_descending,0.6421899750172753,0.0
unsw,ids2018,DecisionTree,8475280,1,mean,absolute,0.0,0.20000000000000004
unsw,ids2018,DecisionTree,8475280,1,mean,signed_descending,0.6421899750172753,0.0
unsw,ids2018,DecisionTree,8535025,1,median,absolute,-0.2335236272790092,0.0
unsw,ids2018,DecisionTree,8535025,1,median,signed_descending,0.29190453409876144,0.0
unsw,ids2018,DecisionTree,8535025,1,mean,absolute,-0.2335236272790092,0.20000000000000004
unsw,ids2018,DecisionTree,8535025,1,mean,signed_descending,0.29190453409876144,0.0
unsw,ids2018,DecisionTree,8632909,1,median,absolute,-0.2335236272790092,0.0
unsw,ids2018,DecisionTree,8632909,1,median,signed_descending,0.4086663477382661,0.0
unsw,ids2018,DecisionTree,8632909,1,mean,absolute,-0.2335236272790092,0.20000000000000004
unsw,ids2018,DecisionTree,8632909,1,mean,signed_descending,0.4086663477382661,0.0
unsw,ids2018,DecisionTree,9041050,1,median,absolute,0.0,0.0
unsw,ids2018,DecisionTree,9041050,1,median,signed_descending,0.5254281613777706,0.0
unsw,ids2018,DecisionTree,9041050,1,mean,absolute,0.0,0.20000000000000004
unsw,ids2018,DecisionTree,9041050,1,mean,signed_descending,0.5254281613777706,0.0
unsw,ids2018,DecisionTree,9563273,0,median,absolute,0.0,0.0
unsw,ids2018,DecisionTree,9563273,0,median,signed_descending,0.0,0.0
unsw,ids2018,DecisionTree,9563273,0,mean,absolute,0.0,0.0
unsw,ids2018,DecisionTree,9563273,0,mean,signed_descending,0.0,0.0
unsw,ids2018,DecisionTree,9850776,0,median,absolute,0.0,0.0
unsw,ids2018,DecisionTree,9850776,0,median,signed_descending,0.0,0.0
unsw,ids2018,DecisionTree,9850776,0,mean,absolute,0.0,0.0
unsw,ids2018,DecisionTree,9850776,0,mean,signed_descending,0.0,0.0
unsw,ids2018,DecisionTree,13843066,0,median,absolute,0.7999999999999999,0.20000000000000004
unsw,ids2018,DecisionTree,13843066,0,median,signed_descending,0.7999999999999999,0.20000000000000004
unsw,ids2018,DecisionTree,13843066,0,mean,absolute,0.9923549635355107,0.0
unsw,ids2018,DecisionTree,13843066,0,mean,signed_descending,0.9923549635355107,0.0
unsw,ids2018,DecisionTree,15077162,0,median,absolute,0.0,0.0
unsw,ids2018,DecisionTree,15077162,0,median,signed_descending,0.0,0.0
unsw,ids2018,DecisionTree,15077162,0,mean,absolute,-0.3333333333333333,0.3333333333333333
unsw,ids2018,DecisionTree,15077162,0,mean,signed_descending,0.5333333333333333,0.0
unsw,ids2018,DecisionTree,15680092,1,median,absolute,0.0,0.0
unsw,ids2018,DecisionTree,15680092,1,median,signed_descending,0.4670472545580184,0.0
unsw,ids2018,DecisionTree,15680092,1,mean,absolute,0.0,0.20000000000000004
unsw,ids2018,DecisionTree,15680092,1,mean,signed_descending,0.4670472545580184,0.0
unsw,ids2018,DecisionTree,16435528,0,median,absolute,0.0,0.0
unsw,ids2018,DecisionTree,16435528,0,median,signed_descending,0.0,0.0
unsw,ids2018,DecisionTree,16435528,0,mean,absolute,0.0,0.0
unsw,ids2018,DecisionTree,16435528,0,mean,signed_descending,0.0,0.0
unsw,ids2018,DecisionTree,16716642,1,median,absolute,0.0,0.0
unsw,ids2018,DecisionTree,16716642,1,median,signed_descending,0.4670472545580184,0.0
unsw,ids2018,DecisionTree,16716642,1,mean,absolute,0.0,0.20000000000000004
unsw,ids2018,DecisionTree,16716642,1,mean,signed_descending,0.4670472545580184,0.0
unsw,unsw,DeepMLP,181574,0,median,absolute,-0.01298621892929077,0.10563572645187379
unsw,unsw,DeepMLP,181574,0,median,signed_descending,-0.012988674640655515,-1.1920928955078125e-07
unsw,unsw,DeepMLP,181574,0,mean,absolute,-0.000782318909962972,0.37730687856674194
unsw,unsw,DeepMLP,181574,0,mean,signed_descending,-0.0007715423901875812,0.0028449535369873048
unsw,unsw,DeepMLP,187230,0,median,absolute,-0.0008017460505167643,0.054295523961385095
unsw,unsw,DeepMLP,187230,0,median,signed_descending,-0.000801380475362142,-3.5762786865234375e-07
unsw,unsw,DeepMLP,187230,0,mean,absolute,-7.907549540201823e-05,0.363036290804545
unsw,unsw,DeepMLP,187230,0,mean,signed_descending,-5.19275665283203e-05,0.005404905478159586
unsw,unsw,DeepMLP,366286,0,median,absolute,0.0,0.0
unsw,unsw,DeepMLP,366286,0,median,signed_descending,0.0,0.0
unsw,unsw,DeepMLP,366286,0,mean,absolute,7.152557373046875e-08,0.005789132912953694
unsw,unsw,DeepMLP,366286,0,mean,signed_descending,7.152557373046875e-08,0.005772840976715088
unsw,unsw,DeepMLP,427982,0,median,absolute,0.0,0.0
unsw,unsw,DeepMLP,427982,0,median,signed_descending,0.0,0.0
unsw,unsw,DeepMLP,427982,0,mean,absolute,1.4146169026692707e-06,0.0063583652178446455
unsw,unsw,DeepMLP,427982,0,mean,signed_descending,1.5497207641601562e-06,0.0063360571861267095
unsw,unsw,DeepMLP,553221,0,median,absolute,-1.4702479044596354e-05,0.04570350249608358
unsw,unsw,DeepMLP,553221,0,median,signed_descending,-1.594225565592448e-05,-1.1920928955078125e-07
unsw,unsw,DeepMLP,553221,0,mean,absolute,-1.426537831624349e-05,0.43415445486704507
unsw,unsw,DeepMLP,553221,0,mean,signed_descending,-1.0808308919270818e-06,0.002866538365681966
unsw,unsw,DeepMLP,664579,0,median,absolute,-0.00012996196746826172,0.03930349349975586
unsw,unsw,DeepMLP,664579,0,median,signed_descending,-0.00013318856557210286,-1.1920928955078125e-07
unsw,unsw,DeepMLP,664579,0,mean,absolute,-4.5510133107503253e-05,0.34073817332585654
unsw,unsw,DeepMLP,664579,0,mean,signed_descending,-3.989934921264648e-05,0.003692535559336345
unsw,unsw,DeepMLP,1028022,1,median,absolute,0.0437644879023234,0.02388390302658081
unsw,unsw,DeepMLP,1028022,1,median,signed_descending,0.06240816116333008,0.01592777172724406
unsw,unsw,DeepMLP,1028022,1,mean,absolute,0.03979298671086629,0.030649793148040772
unsw,unsw,DeepMLP,1028022,1,mean,signed_descending,0.055216189225514724,0.02469656070073446
unsw,unsw,DeepMLP,1048656,1,median,absolute,0.4358445207277934,0.012651956081390381
unsw,unsw,DeepMLP,1048656,1,median,signed_descending,0.5462984919548034,0.009982736905415854
unsw,unsw,DeepMLP,1048656,1,mean,absolute,0.4226109902064006,0.016397666931152344
unsw,unsw,DeepMLP,1048656,1,mean,signed_descending,0.5369828303654989,0.014375134309132892
unsw,unsw,DeepMLP,1058443,1,median,absolute,0.7933963418006896,0.03206538756688437
unsw,unsw,DeepMLP,1058443,1,median,signed_descending,0.7934040665626526,0.03032403389612834
unsw,unsw,DeepMLP,1058443,1,mean,absolute,0.7933835864067077,0.033753069241841634
unsw,unsw,DeepMLP,1058443,1,mean,signed_descending,0.793515380223592,0.029293827215830487
unsw,unsw,DeepMLP,1104934,0,median,absolute,0.0,0.0
unsw,unsw,DeepMLP,1104934,0,median,signed_descending,0.0,0.0
unsw,unsw,DeepMLP,1104934,0,mean,absolute,0.0,0.006177842617034912
unsw,unsw,DeepMLP,1104934,0,mean,signed_descending,0.0,0.0061794678370157875
unsw,unsw,DeepMLP,1236137,1,median,absolute,0.7979493737220764,0.03278973897298177
unsw,unsw,DeepMLP,1236137,1,median,signed_descending,0.7979541659355164,0.031589229901631675
unsw,unsw,DeepMLP,1236137,1,mean,absolute,0.7973627090454102,0.03714260260264079
unsw,unsw,DeepMLP,1236137,1,mean,signed_descending,0.7975258231163025,0.033050735791524254
unsw,unsw,DeepMLP,1245641,1,median,absolute,0.7848624189694723,0.0237749457359314
unsw,unsw,DeepMLP,1245641,1,median,signed_descending,0.7848625461260478,0.020420447985331217
unsw,unsw,DeepMLP,1245641,1,mean,absolute,0.7840355197588602,0.027788869539896646
unsw,unsw,DeepMLP,1245641,1,mean,signed_descending,0.7840383450190226,0.023168579737345377
unsw,unsw,DeepMLP,1423118,1,median,absolute,0.7930447419484455,0.022894295056660973
unsw,unsw,DeepMLP,1423118,1,median,signed_descending,0.7930481672286986,0.021423363685607915
unsw,unsw,DeepMLP,1423118,1,mean,absolute,0.7924922784169515,0.021938025951385498
unsw,unsw,DeepMLP,1423118,1,mean,signed_descending,0.7926045934359234,0.01790144443511963
unsw,unsw,DeepMLP,1476691,1,median,absolute,0.7987598180770874,0.21170099973678588
unsw,unsw,DeepMLP,1476691,1,median,signed_descending,0.7992877006530762,0.2162015318870544
unsw,unsw,DeepMLP,1476691,1,mean,absolute,0.3946277379989624,0.16598395109176636
unsw,unsw,DeepMLP,1476691,1,mean,signed_descending,0.7645690560340882,0.16636142333348594
unsw,unsw,DeepMLP,1547898,1,median,absolute,0.7974655946095784,0.21154272158940635
unsw,unsw,DeepMLP,1547898,1,median,signed_descending,0.798668130238851,0.21343581279118853
unsw,unsw,DeepMLP,1547898,1,mean,absolute,0.2350248336791992,0.16618219216664631
unsw,unsw,DeepMLP,1547898,1,mean,signed_descending,0.7349354704221089,0.1619952162106832
unsw,unsw,DeepMLP,1563527,0,median,absolute,-3.4519036610921224e-05,0.08509766658147176
unsw,unsw,DeepMLP,1563527,0,median,signed_descending,-3.580649693806966e-05,-1.1920928955078125e-07
unsw,unsw,DeepMLP,1563527,0,mean,absolute,9.218851725260413e-07,0.4400072733561198
unsw,unsw,DeepMLP,1563527,0,mean,signed_descending,8.042653401692707e-06,0.002869192759195964
unsw,unsw,DeepMLP,1849062,1,median,absolute,0.7969069560368857,0.0343003789583842
unsw,unsw,DeepMLP,1849062,1,median,signed_descending,0.7969085931777955,0.03255902528762818
unsw,unsw,DeepMLP,1849062,1,mean,absolute,0.795346220334371,0.0402785857518514
unsw,unsw,DeepMLP,1849062,1,mean,signed_descending,0.7954660058021544,0.036512243747711184
unsw,unsw,DeepMLP,1871037,0,median,absolute,0.0,0.0
unsw,unsw,DeepMLP,1871037,0,median,signed_descending,0.0,0.0
unsw,unsw,DeepMLP,1871037,0,mean,absolute,0.0,0.00579450527826945
unsw,unsw,DeepMLP,1871037,0,mean,signed_descending,7.947285970052083e-09,0.005775165557861328
unsw,unsw,DeepMLP,1942006,1,median,absolute,0.057421628634134934,0.2122790932655335
unsw,unsw,DeepMLP,1942006,1,median,signed_descending,0.3738123377164205,0.21397308111190796
unsw,unsw,DeepMLP,1942006,1,mean,absolute,0.0011482675870259603,0.1748101870218913
unsw,unsw,DeepMLP,1942006,1,mean,signed_descending,0.0315755804379781,0.17147823572158813
unsw,unsw,DeepMLP,1971157,0,median,absolute,0.0,0.0
unsw,unsw,DeepMLP,1971157,0,median,signed_descending,0.0,0.0
unsw,unsw,DeepMLP,1971157,0,mean,absolute,7.947285970052083e-08,0.005986217657725015
unsw,unsw,DeepMLP,1971157,0,mean,signed_descending,7.947285970052083e-08,0.005987842877705892
unsw,ids2018,DeepMLP,504154,1,median,absolute,0.77437527179718,0.0008448640505472818
unsw,ids2018,DeepMLP,504154,1,median,signed_descending,0.78034272591273,0.01679954528808594
unsw,ids2018,DeepMLP,504154,1,mean,absolute,0.6376579125722249,0.04859059651692708
unsw,ids2018,DeepMLP,504154,1,mean,signed_descending,0.7754275878270467,0.06531890630722047
unsw,ids2018,DeepMLP,526672,0,median,absolute,9.139378865559896e-07,0.0
unsw,ids2018,DeepMLP,526672,0,median,signed_descending,6.039937337239583e-07,0.0
unsw,ids2018,DeepMLP,526672,0,mean,absolute,3.2424926757812503e-06,0.0
unsw,ids2018,DeepMLP,526672,0,mean,signed_descending,1.426537831624349e-05,0.0
